# Irene Model output file: space_first/run/diff.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
58849.09305556,1.23972896,0.16674398,0.40167464,4.51672060e+04,3.96779661e+04,3.41887262e+04,2.71152827e+04,2.00418391e+04,1.66161672e+04,1.31904952e+04,1.25988696e+04,7.16430808e+03,5.08742627e+03,3.01054445e+03,2.53655192e+03,2.06255939e+03,1.86867194e+03,1.67478449e+03,1.51237804e+03,9.01441581e+02,5.60283648e+02,3.15517884e+02,1.70830702e+02,1.39484408e+02,1.08138114e+02,7.47383025e+01,6.58866015e+01,3.15842961e+01,1.51199547e+01,5.72208847e+00,2.06138006e+00,1.47031696e-01,2.76229278e-03,0.00000000e+00,0.00000000e+00
58849.09375000,1.21664916,0.19043173,0.45764445,1.88563157e+04,1.66866700e+04,1.45170243e+04,1.18064891e+04,9.09595397e+03,7.49345669e+03,5.89095942e+03,5.05992515e+03,2.83021625e+03,2.34449428e+03,1.85877230e+03,1.57629162e+03,1.29381093e+03,1.16423458e+03,1.03465822e+03,9.40534296e+02,5.85513323e+02,3.79741232e+02,2.22452007e+02,1.20677345e+02,9.77012462e+01,7.47251469e+01,4.96583153e+01,4.29557536e+01,1.86783761e+01,8.16534879e+00,3.10731904e+00,9.17642399e-01,5.56012310e-02,7.61335097e-04,0.00000000e+00,0.00000000e+00
58849.09444444,1.19059169,0.21365340,0.51249207,1.83872434e+04,1.63859845e+04,1.43847255e+04,1.18272796e+04,9.26983364e+03,7.71633534e+03,6.16283704e+03,5.33181452e+03,3.00103989e+03,2.46631028e+03,1.93158067e+03,1.59156434e+03,1.25154802e+03,1.09309922e+03,9.34650412e+02,8.20944809e+02,4.54868959e+02,2.71913512e+02,1.44778827e+02,7.34029840e+01,5.79559503e+01,4.25089166e+01,2.66081059e+01,2.24138936e+01,8.63385442e+00,3.39958253e+00,8.65872566e-01,2.55156473e-01,9.91148392e-03,1.69265376e-04,0.00000000e+00,0.00000000e+00
58849.09513889,1.16162040,0.23635218,0.56608307,1.80715002e+04,1.62088286e+04,1.43461570e+04,1.19193029e+04,9.49244868e+03,7.98379550e+03,6.47514232e+03,5.64419906e+03,3.17472588e+03,2.56507642e+03,1.95542695e+03,1.55288731e+03,1.15034766e+03,9.66258579e+02,7.82169495e+02,6.57367433e+02,3.11347545e+02,1.70484460e+02,8.29305079e+01,3.96309247e+01,3.05429142e+01,2.14549036e+01,1.26779039e+01,1.03403624e+01,3.31631208e+00,1.08460334e+00,2.37549978e-01,6.08534643e-02,1.47472714e-03,1.30639492e-05,0.00000000e+00,0.00000000e+00
58849.09583333,1.12980632,0.25847254,0.61828610,1.75458144e+04,1.58129129e+04,1.40800114e+04,1.17908820e+04,9.50175269e+03,8.05599574e+03,6.61023880e+03,5.79443276e+03,3.23000771e+03,2.54100387e+03,1.85200003e+03,1.40080351e+03,9.49606987e+02,7.54881452e+02,5.60155918e+02,4.50146053e+02,1.82518509e+02,9.26862251e+01,4.12908234e+01,1.82331878e+01,1.36105408e+01,8.98789387e+00,4.87171855e+00,3.82048723e+00,9.64245775e-01,2.49649297e-01,4.54818394e-02,9.58905710e-03,1.14245364e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.09652778,1.09522748,0.27996039,0.66897326,1.54114296e+04,1.39057944e+04,1.24001592e+04,1.04013303e+04,8.40250130e+03,7.13264211e+03,5.86278292e+03,5.13782097e+03,2.77143083e+03,2.10683313e+03,1.44223543e+03,1.03485055e+03,6.27465675e+02,4.69259942e+02,3.11054209e+02,2.39172518e+02,8.32057383e+01,3.96754303e+01,1.63366476e+01,6.56210608e+00,4.72473338e+00,2.88736067e+00,1.38465699e+00,1.03424711e+00,1.87714598e-01,3.82324621e-02,5.22665561e-03,6.52779310e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.09722222,1.05796869,0.30076319,0.71802039,1.35620568e+04,1.22546100e+04,1.09471632e+04,9.19431537e+03,7.44146749e+03,6.31323510e+03,5.18500270e+03,4.53160282e+03,2.34684840e+03,1.71567207e+03,1.08449574e+03,7.37163057e+02,3.89830375e+02,2.72905385e+02,1.55980395e+02,1.13206575e+02,3.01482252e+01,1.24504512e+01,4.55945660e+00,1.61130444e+00,1.11945606e+00,6.27607678e-01,2.53322408e-01,1.77735698e-01,2.11720818e-02,3.26537367e-03,2.15362177e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.09791667,1.01812134,0.32083011,0.76530739,1.51763264e+04,1.37540731e+04,1.23318197e+04,1.03900137e+04,8.44820778e+03,7.16305038e+03,5.87789299e+03,5.11491688e+03,2.49186910e+03,1.74108320e+03,9.90297291e+02,6.37737637e+02,2.85177984e+02,1.85850869e+02,8.65237541e+01,5.87230319e+01,1.03323666e+01,3.42812423e+00,1.01779703e+00,2.90961141e-01,1.54526705e-01,1.80922680e-02,6.75209674e-03,4.59396249e-03,4.44527238e-04,5.57402119e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.09861111,0.97578316,0.34011212,0.81071854,2.58057228e+04,2.32927412e+04,2.07797596e+04,1.73629467e+04,1.39461338e+04,1.16823084e+04,9.41848291e+03,8.08218717e+03,3.49285388e+03,2.30042223e+03,1.10799058e+03,6.72892280e+02,2.37793982e+02,1.45163583e+02,5.25331832e+01,3.35981547e+01,3.74426422e+00,9.83826175e-01,2.27807065e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.09930556,0.93105797,0.35856214,0.85414274,6.01830319e+04,5.38714008e+04,4.75597698e+04,3.91140681e+04,3.06683664e+04,2.51815450e+04,1.96947236e+04,1.65386525e+04,5.96616314e+03,3.68197874e+03,1.39779435e+03,8.00558941e+02,2.03323537e+02,1.16590876e+02,2.98582156e+01,1.78712080e+01,9.15330281e-01,1.77540599e-01,2.38509805e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10000000,0.88405545,0.37613512,0.89547378,1.39130200e+05,1.22926296e+05,1.06722392e+05,8.57199348e+04,6.47174774e+04,5.16686612e+04,3.86198450e+04,3.15127863e+04,8.95800161e+03,5.21493272e+03,1.47186383e+03,8.01029771e+02,1.30195711e+02,7.06048063e+01,1.10139018e+01,6.12679730e+00,1.10897762e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10069444,0.83489081,0.39278820,0.93461064,2.44868908e+05,2.11335502e+05,1.77802095e+05,1.37263756e+05,9.67254166e+04,7.38578680e+04,5.09903195e+04,3.99373629e+04,8.89589855e+03,4.95207305e+03,1.00824754e+03,5.29575169e+02,5.09027997e+01,2.65365840e+01,2.17036831e+00,1.15957257e+00,8.15822656e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10138889,0.78368455,0.40848077,0.97145772,2.87296610e+05,2.40173733e+05,1.93050855e+05,1.42193382e+05,9.13359096e+04,6.68350842e+04,4.23342587e+04,3.23157027e+04,5.93000476e+03,3.18000779e+03,4.30010825e+02,2.19980750e+02,9.95067449e+00,5.08428339e+00,2.17892290e-01,1.11225649e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10208333,0.73056213,0.42317458,1.00592504,2.47542974e+05,1.95213540e+05,1.42884105e+05,9.77302418e+04,5.25763787e+04,3.65895820e+04,2.06027853e+04,1.54186540e+04,2.34300099e+03,1.21953833e+03,9.60756647e+01,4.85419873e+01,1.00830990e+00,5.10967024e-01,1.36241436e-02,6.81207181e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10277778,0.67565367,0.43683384,1.03792848,1.26848357e+05,9.51456730e+04,6.34429895e+04,4.12773693e+04,1.91117490e+04,1.27973063e+04,6.48286354e+03,4.76961755e+03,5.64407404e+02,2.87926158e+02,1.14449116e+01,5.76975028e+00,9.45889326e-02,4.72944663e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10347222,0.61909362,0.44942530,1.06738999,4.39147494e+04,3.31400511e+04,2.23653527e+04,1.43925981e+04,6.41984355e+03,4.22907708e+03,2.03831060e+03,1.40626536e+03,1.14345892e+02,5.79354724e+01,1.52505235e+00,7.72147392e-01,1.92424312e-02,9.62121560e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10416667,0.56102044,0.46091831,1.09423775,4.62125063e+03,3.47478261e+03,2.32831459e+03,1.48720673e+03,6.46098869e+02,4.12153177e+02,1.78207486e+02,1.17518204e+02,5.59134281e+00,2.81430090e+00,3.72589938e-02,1.86294969e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10486111,0.50157623,0.47128493,1.11840637,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10555556,0.44090642,0.48049997,1.13983700,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10625000,0.37915939,0.48854105,1.15847752,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10694444,0.31648610,0.49538867,1.17428262,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10763889,0.25303973,0.50102622,1.18721394,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10833333,0.18897534,0.50544006,1.19724011,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10902778,0.12444943,0.50861952,1.20433687,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.10972222,0.05961962,0.51055694,1.20848712,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11041667,-0.00535577,0.51124769,1.20968091,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11111111,-0.07031809,0.51069015,1.20791552,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11180556,-0.13510873,0.50888576,1.20319544,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11250000,-0.19956952,0.50583899,1.19553234,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11319444,-0.26354310,0.50155731,1.18494508,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11388889,-0.32687331,0.49605121,1.17145964,1.42797807e+04,1.06790052e+04,7.07822976e+03,4.50199793e+03,1.92576611e+03,1.23422719e+03,5.42688266e+02,3.60612437e+02,1.95900877e+01,9.86533910e+00,1.40590492e-01,7.02993249e-02,8.15812918e-06,4.07906459e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11458333,-0.38940556,0.48933417,1.15510905,8.42933764e+04,6.27395933e+04,4.11858102e+04,2.62926140e+04,1.13994179e+04,7.50941923e+03,3.61942060e+03,2.59118134e+03,2.54483813e+02,1.29210454e+02,3.93709403e+00,1.98713068e+00,3.71673331e-02,1.85836666e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11527778,-0.45098721,0.48142257,1.13593332,2.23317690e+05,1.67189623e+05,1.11061557e+05,7.15658704e+04,3.20701842e+04,2.13502028e+04,1.06302214e+04,7.84542279e+03,1.01666718e+03,5.21080815e+02,2.54944533e+01,1.28534089e+01,2.12364517e-01,1.06182258e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11597222,-0.51146793,0.47233575,1.11397936,4.70615274e+05,3.67058941e+05,2.63502607e+05,1.74239667e+05,8.49767267e+04,5.97407517e+04,3.45047767e+04,2.59826773e+04,4.33989907e+03,2.28966960e+03,2.39440137e+02,1.21427365e+02,3.41459241e+00,1.73637624e+00,5.81600814e-02,2.90800407e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11666667,-0.57070007,0.46209588,1.08930085,3.24872389e+05,2.75479915e+05,2.26087441e+05,1.69834660e+05,1.13581880e+05,8.45198319e+04,5.54577842e+04,4.27529400e+04,8.47202234e+03,4.61239898e+03,7.52775612e+02,3.88933474e+02,2.50913363e+01,1.28928843e+01,6.94432401e-01,3.65191943e-01,5.38138230e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11736111,-0.62853902,0.45072794,1.06195812,2.41673953e+05,2.10888268e+05,1.80102582e+05,1.41606319e+05,1.03110056e+05,8.03515557e+04,5.75930559e+04,4.58620846e+04,1.10566901e+04,6.24100825e+03,1.42532646e+03,7.57397281e+02,8.94681064e+01,4.72658302e+01,5.06355407e+00,2.72555110e+00,2.60910127e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11805556,-0.68484355,0.43825967,1.03201799,1.26804593e+05,1.12652048e+05,9.84995023e+04,7.98889853e+04,6.12784684e+04,4.94756790e+04,3.76728897e+04,3.10814211e+04,9.57443464e+03,5.66584204e+03,1.75724944e+03,9.71039480e+02,1.84829523e+02,1.02075627e+02,1.93217320e+01,1.10520201e+01,3.00400557e-01,3.31968314e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11875000,-0.73947616,0.42472147,0.99955364,5.15107209e+04,4.62527114e+04,4.09947019e+04,3.39128929e+04,2.68310838e+04,2.21919110e+04,1.75527382e+04,1.48531730e+04,5.70752856e+03,3.58768600e+03,1.46784345e+03,8.54203113e+02,2.40562777e+02,1.40195185e+02,3.98275933e+01,2.42734901e+01,1.52460994e+00,3.16834672e-01,5.18166146e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.11944444,-0.79230345,0.41014637,0.96464441,2.12591759e+04,1.92230855e+04,1.71869950e+04,1.44105492e+04,1.16341033e+04,9.78934973e+03,7.94459620e+03,6.85117210e+03,3.08271730e+03,2.06580912e+03,1.04890093e+03,6.46898018e+02,2.44895106e+02,1.51922395e+02,5.89496850e+01,3.82718675e+01,4.87458524e+00,1.36867426e+00,3.42510575e-01,3.10434987e-02,1.55217494e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12013889,-0.84319639,0.39456994,0.92737562,1.25783673e+04,1.14205404e+04,1.02627135e+04,8.67542435e+03,7.08813523e+03,6.03284101e+03,4.97754679e+03,4.34782699e+03,2.16920451e+03,1.52910255e+03,8.89000598e+02,5.78366111e+02,2.67731623e+02,1.76529139e+02,8.53266541e+01,5.86495301e+01,1.13265746e+01,4.00556995e+00,1.27667584e+00,3.96252804e-01,2.40550514e-01,8.48482238e-02,3.16340897e-02,2.15859300e-02,2.15435614e-03,2.83341250e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12083333,-0.89203065,0.37803015,0.88783837,1.10014392e+04,9.97212298e+03,8.94280672e+03,7.55030088e+03,6.15779503e+03,5.25135558e+03,4.34491612e+03,3.81403771e+03,2.01533596e+03,1.47611577e+03,9.36895577e+02,6.39219958e+02,3.41544339e+02,2.39862288e+02,1.38180237e+02,1.00994974e+02,2.80493618e+01,1.20809594e+01,4.64610829e+00,1.72227214e+00,1.20966117e+00,6.97050193e-01,2.96247133e-01,2.11850872e-01,2.85189071e-02,4.90069062e-03,4.55907248e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12152778,-0.93868695,0.36056738,0.84612930,1.15634533e+04,1.04418804e+04,9.32030749e+03,7.82776628e+03,6.33522507e+03,5.38542107e+03,4.43561706e+03,3.89173245e+03,2.10394903e+03,1.59169410e+03,1.07943917e+03,7.70986585e+02,4.62533998e+02,3.46075990e+02,2.29617981e+02,1.78234140e+02,6.58507624e+01,3.30853527e+01,1.45631913e+01,6.24067587e+00,4.54432849e+00,2.84798111e+00,1.39791564e+00,1.05461683e+00,2.11199484e-01,4.63211646e-02,6.96526781e-03,1.02538414e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.12222222,-0.98305131,0.34222423,0.80235037,1.26582849e+04,1.14118405e+04,1.01653960e+04,8.52029520e+03,6.87519441e+03,5.83600976e+03,4.79682511e+03,4.20778657e+03,2.32317745e+03,1.80994451e+03,1.29671157e+03,9.66506205e+02,6.36300845e+02,5.00936553e+02,3.65572261e+02,2.96483084e+02,1.29574975e+02,7.12389927e+01,3.39253323e+01,1.58910377e+01,1.19276758e+01,7.96431382e+00,4.35247104e+00,3.42665449e+00,9.25102147e-01,2.59134370e-01,5.08313917e-02,1.11250159e-02,1.58247564e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
